"Product ID [Non Editable]","Variant ID [Non Editable]","Product Type [Non Editable]","Product Page","Product URL","Title","Description","SKU","Option Name 1","Option Value 1","Option Name 2","Option Value 2","Option Name 3","Option Value 3","Option Name 4","Option Value 4","Option Name 5","Option Value 5","Option Name 6","Option Value 6","Price","Sale Price","On Sale","Stock","Categories","Tags","Weight","Length","Width","Height","Visible","Hosted Image URLs"
"6010123b0b72535a3e637b4c","d535b343-8377-4b19-9b80-783ba3004a84","PHYSICAL","shop-all","blue-leaves-adjustable-sling-bag","Blue Leaves Adjustable Sling Bag","<p class="""">Don't want to carry a large, bulky purse but need a place to keep your phone, cards, and keys? Our sling bag is the ultimate accessory for people on the go. And this little bag has everything—comes in two sizes, has an inside pocket, and adjustable straps—to become a favorite among runners, tourists, and people on the go who want to keep their hands free. Match it with our coordinating gym wear, streetwear, and accessories to create the perfect look.<br><br>• Coordinating gym wear, streetwear, and accessories available. <br>• Comes in S/M and M/L<br>• Top zipper with 2 sliders<br>• Comfortable cotton webbing handles<br>• Small inner pocket<br>• Silky lining piped inside hems<br>• Vibrant colors that won't fade<br>• 1¼'' wide adjustable straps with plastic strap regulators available in 2 sizes<br>• Printed, cut, and hand-sewn by our in-house team<br>• Fabric: 100% polyester fabric</p>","6010123A2EC9F_S-M","Size","S/M","","","","","","","","","","","35.00","0.00","No","Unlimited","/womens-accessories, /blue-leaves-design","sling pack, sling bag, fanny pack, fanny bag, waist bag, waist pack, small bag, small purse, sling purse, waist bag for women, waist bag women","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a8f92fdf5dc081fbdc911/1613402005166/Blue-Leaves-sling-bag-front.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a8f97e4dc477c94f258b6/1613402010362/Blue-Leaves-sling-bag-front-1.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a8f9de785d50698f3053d/1613402015930/Blue-Leaves-sling-bag-right.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a8fa3eb1147168bb6466a/1613402022319/Blue-Leaves-sling-bag-inner-pocket.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/601861ca9ad010251d600bff/1612210636077/sling+bag.png"
"","7ff3932c-64ae-4e0b-9364-f30eed5fd5c3","","","","","","6010123A2EC9F_M-L","Size","M/L","","","","","","","","","","","35.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"601019700b72535a3e637c7d","a59e93e2-e1b7-482f-8563-6f93123b2579","PHYSICAL","shop-all","blue-leaves-womens-t-shirt","Blue Leaves Women's T-shirt","<p class="""">Your new favorite tee is made from super smooth and comfortable cotton touch polyester jersey that won’t fade after washing. This stretchy jersey knit moves with you so you can be comfortable no matter what the occasion. Each garment is sublimation printed, cut, and hand-sewn by our expert in-house team. Match it with our coordinating gym wear, streetwear, and accessories to create the perfect look.<br><br>• Coordinating gym wear, streetwear, and accessories available. <br>• Premium knit mid-weight jersey<br>• Four-way stretch fabric that stretches and recovers on the cross and lengthwise grains<br>• Regular fit<br>• Fabric: 95% polyester, 5% elastane (fabric composition may vary by 1%)</p>","6010196F6B6ED_XS","Size","XS","","","","","","","","","","","35.00","0.00","No","Unlimited","/blue-leaves-design, /womens-tops","sportswear, activewear, fitness wear, streetwear, loungewear, women's tee shirt, women's summer top, sleeveless shirt, summer shirt, women's tshirt, women's top, t-shirt","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602aa51bdb12250c43908dd7/1613407518880/Blue-Leaves-tshirt-front.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602aa528642c4f320c72f1b3/1613407532890/Blue-Leaves-tshirt-left.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602aa52d1140e20c404e4cd5/1613407546156/Blue-Leaves-tshirt-right.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602aa533e785d50698f58329/1613407544205/Blue-Leaves-tshirt-back.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/601860b20a28d659055545de/1612210360776/size+chart.png"
"","ed49d2c2-31f0-4d4f-b1b6-7a4a4ef8001a","","","","","","6010196F6B6ED_S","Size","S","","","","","","","","","","","35.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","395470a7-183c-447f-9484-e46b26ff2b0e","","","","","","6010196F6B6ED_M","Size","M","","","","","","","","","","","35.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","ffad8fa7-12dc-44c2-b99b-d46cffdb3f5e","","","","","","6010196F6B6ED_L","Size","L","","","","","","","","","","","35.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","bc629901-a844-46bd-adbf-dea37275db62","","","","","","6010196F6B6ED_XL","Size","XL","","","","","","","","","","","35.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","8db7a0c2-b52b-4fde-9744-770dd966ead2","","","","","","6010196F6B6ED_2XL","Size","2XL","","","","","","","","","","","37.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"60101bb60b72535a3e637cac","d283cd11-c522-425d-89fc-a22142d1a6ba","PHYSICAL","shop-all","blue-leaves-womens-athletic-tee","Blue Leaves Women's Athletic Tee","<p class="""">This athletic tee combines the best of both worlds, comfort, and style. The sports mesh fabric anti-microbial qualities and wicks away moisture to keep any athlete dry and comfortable during their active day. It's also just as comfy wearing around the house. Match it with our coordinating gym wear, streetwear, and accessories to create the perfect look.<br><br>• Coordinating gym wear, streetwear, and accessories available. <br>• MaxDri moisture management &amp; MicroBlok anti-microbial fabric<br>• Very soft four-way stretch sports mesh fabric <br>• Comfortable fit<br>• Overlock and coverstitch<br>• Printed, cut, and hand-sewn by our expert in-house team<br>• Fabric: 92% polyester, 8% spandex to move when you do</p>","60101BB6322AA_XS","Size","XS","","","","","","","","","","","40.50","0.00","No","Unlimited","/womens-plus-sizes, /blue-leaves-design, /womens-tops","sportswear, activewear, fitness wear, streetwear, loungewear, women's tee shirt, women's summer top, sleeveless shirt, summer shirt, women's tshirt, women's top, t-shirt","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602aa21a1140e20c404e04c6/1613406749098/Blue+Leaves-womens-athletic-t-shirt-white-front.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602aa226ab0deb12bbb0a559/1613406762072/Blue+Leaves-womens-athletic-t-shirt-white-left9.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602aa229d7c47337a72218a5/1613406765177/Blue+Leaves-womens-athletic-t-shirt-white-right.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602aa2307a57d9350d7e4dd4/1613406772469/Blue+Leaves-womens-athletic-t-shirt-white-back.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602aa23564681006f640fd24/1613406778750/Blue+Leaves-womens-athletic-t-shirt-white-back-flat.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/60185f7499de4312a5e53f72/1612210046868/size+chart.png"
"","f336ead7-9aac-4037-890a-071a27169966","","","","","","60101BB6322AA_S","Size","S","","","","","","","","","","","40.50","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","6641c216-6d40-40ec-9303-2a34bf14e5a4","","","","","","60101BB6322AA_M","Size","M","","","","","","","","","","","40.50","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","c24c519c-4fe3-4bf0-bb41-c00f6e37e2a8","","","","","","60101BB6322AA_L","Size","L","","","","","","","","","","","40.50","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","b3a0de4f-1da0-4267-896b-1767feaf09d2","","","","","","60101BB6322AA_XL","Size","XL","","","","","","","","","","","40.50","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","94c9285c-7e3f-44e7-bf6d-c9a55384b383","","","","","","60101BB6322AA_2XL","Size","2XL","","","","","","","","","","","42.50","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","f4372106-407f-479c-9441-7521c4f9ff29","","","","","","60101BB6322AA_3XL","Size","3XL","","","","","","","","","","","42.50","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"601042fa0b72535a3e638352","94649700-8487-4122-999a-78f5860c3a06","PHYSICAL","shop-all","blue-leaves-yoga-leggings-with-pocket","Blue Leaves Yoga Leggings with Pocket","<p class="""">Leggings might just be the most comfortable piece of clothing ever invented, and these yoga leggings are the epitome of comfort and ease. The soft fabric, wide elastic waistband, and flattering fit mean that these leggings are perfect for evening runs, lounging on the couch, and everything in between. Each pair of leggings is hand-cut and sewn in-house after printing and has a small inner pocket sewn into the waistband seam. Match it with our coordinating gym wear, streetwear, and accessories to create the perfect look.<br><br>• Coordinating gym wear, streetwear, and accessories available.<br>• This fabric has a 38-40 UPF (ultraviolet protection factor)<br>• Material has a four-way stretch, so fabric stretches and recovers on the cross and lengthwise grains<br>• Made with a smooth and comfortable micro-fiber yarn<br>• Flat seam, cover stitch<br>• Raised waistband with an inner pocket sewn in<br>• Soft, 0.25"" wide, clear elastic in the waistband for extra comfort<br>• Printed, cut, and hand-sewn by our in-house team<br>• Fabric: 82% polyester/18% spandex to move when you do<br><br>**Please note that contact with rough surfaces and velcro fasteners should be avoided since they can pull out the white fibers in the fabric, damaging the leggings’ appearance.</p>","601042F9BAA08_XS","Size","XS","","","","","","","","","","","42.00","0.00","No","Unlimited","/blue-leaves-design, /womens-bottoms","sportswear, activewear, gym wear, yoga gear, fitness wear, leggings for women, leggings for girls, workout, streetwear, stretch pants, casual wear, pants for women","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602aa600da388b185d6d6d6b/1613407748201/Blue-Leaves-yoga-leggings-w-pocket-right.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602aa60a0612e977a9941cb3/1613407757596/Blue-Leaves-yoga-leggings-w-pocket-front.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602aa61bf0571f68b0104aaf/1613407775602/Blue-Leaves-yoga-leggings-w-pocket-back1.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602aa623fcff027e852067b0/1613407782774/Blue-Leaves-yoga-leggings-w-pocket-back.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602aa62964681006f641839a/1613407791174/Blue-Leaves-yoga-leggings-w-pocket-front3.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602aa62e870ba86d02aa79fd/1613407793243/Blue-Leaves-yoga-leggings-w-pocket-front2.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602aa634ef4fdf139f945f84/1613407801354/Blue-Leaves-yoga-leggings-w-pocket-1.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/601048028ed5950652603856/1611679747847/size+chart.png"
"","516d3fe9-7724-4328-8705-23811659ea11","","","","","","601042F9BAA08_S","Size","S","","","","","","","","","","","42.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","9aee09a7-43b4-4cb2-9461-d34d779e029f","","","","","","601042F9BAA08_M","Size","M","","","","","","","","","","","42.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","e042d958-26f7-48a0-9e5e-3f80fc79217a","","","","","","601042F9BAA08_L","Size","L","","","","","","","","","","","42.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","cfcd68b4-0c0f-445b-8ace-72ca3e1468f5","","","","","","601042F9BAA08_XL","Size","XL","","","","","","","","","","","42.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"601049f800ba8b447e3f905f","e4d0d02c-b24e-4587-add3-491f5aaad54c","PHYSICAL","shop-all","blue-leaves-plus-size-yoga-leggings","Blue Leaves Plus Size Yoga Leggings","<p class="""">Leggings might just be the most comfortable piece of clothing ever invented, and these plus size yoga leggings are the epitome of comfort and ease. The soft fabric, wide elastic waistband, and flattering fit mean that these leggings are perfect for evening runs, lounging on the couch, and everything in between. Each pair of leggings is hand-cut and sewn in-house after printing. Match it with our coordinating gym wear, streetwear, and accessories to create the perfect look.<br><br>• Coordinating gym wear, streetwear, and accessories available. <br>• This fabric has a 38-40 UPF (ultraviolet protection factor)<br>• Overlock and cover stitch<br>• 1"" wide elastic waistband for extra comfort<br>• Four-way stretch, which means fabric stretches and recovers both on the cross and lengthwise grains<br>• Printed, cut, and hand-sewn by our in-house team<br>• Made of a microfiber yarn, which is smooth and comfortable<br>• Fabric: 82% polyester, 18% spandex to move when you do<br><br>*Garments tend to run a little small, consider sizing up one size<br><br>**Please note that contact with rough surfaces and velcro fasteners should be avoided since they can pull out the white fibers in the fabric, damaging the leggings’ appearance.</p>","601049F744487_2XL","Size","2XL","","","","","","","","","","","42.00","0.00","No","Unlimited","/womens-plus-sizes, /blue-leaves-design, /womens-bottoms","sportswear, activewear, gym wear, plus size yoga gear, fitness wear, leggings plus size, plus size yoga pants, streetwear, plus stretch pants, casual wear, plus-size pants","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a9aa210a23e723d390173/1613404839359/Blue-Leaves-plus-size-leggings-front-1.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a9ac40612e977a992ab85/1613404871930/Blue-Leaves-plus-size-leggings-back-1.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a9aacb441e6035c5a4a6a/1613404847868/Blue-Leaves-plus-size-leggings-left.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a9ab18d8bc021cb841965/1613404855050/Blue-Leaves-plus-size-leggings-front.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a9ab9870ba86d02a91915/1613404860520/Blue-Leaves-plus-size-leggings-right.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a9acb4de25f0bd1923e48/1613404879870/Blue-Leaves-plus-size-leggings-back.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/60104d7998c6bf23488f5c50/1611681151055/size+chart.png"
"","e6752e87-6459-4446-927a-ac6bab13734e","","","","","","601049F744487_3XL","Size","3XL","","","","","","","","","","","42.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","c63e1760-54f0-4f66-99f4-1e471017a00b","","","","","","601049F744487_4XL","Size","4XL","","","","","","","","","","","42.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","6ab303d7-943d-4f5a-9bc5-dd767b831fd1","","","","","","601049F744487_5XL","Size","5XL","","","","","","","","","","","42.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","7edd8ee4-9fd2-4447-b8a6-f935c6f417b8","","","","","","601049F744487_6XL","Size","6XL","","","","","","","","","","","42.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
